team,unit_type,position,depth,jersey,player
Ohio State Buckeyes,Special Teams,PK,1,38,Fielding
Ohio State Buckeyes,Special Teams,KO,1,38,Fielding
Ohio State Buckeyes,Special Teams,LS,1,43,Ferlmann
Ohio State Buckeyes,Special Teams,H,1,42,McGuire
Ohio State Buckeyes,Special Teams,PR,1,1,Inniss
Ohio State Buckeyes,Special Teams,KR,1,1,Inniss
Oklahoma Sooners,Offense,WR-X,1,9,Lewis
Oklahoma Sooners,Offense,WR-Z,1,4,Burks
Oklahoma Sooners,Offense,WR-H,1,5,Sategna III
Oklahoma Sooners,Offense,LT,1,56,Fasusi
Oklahoma Sooners,Offense,LG,1,77,Ozaeta
Oklahoma Sooners,Offense,C,1,69,Maikkula
Oklahoma Sooners,Offense,RG,1,54,Nwaiwu
Oklahoma Sooners,Offense,RT,1,66,Simmons
Oklahoma Sooners,Offense,TE,1,12,Kanak
Oklahoma Sooners,Offense,QB,1,10,Mateer
Oklahoma Sooners,Offense,RB,1,6,Blaylock
Oklahoma Sooners,Defense,LDE,1,97,Jones Jr.
Oklahoma Sooners,Defense,NT,1,52,Williams
Oklahoma Sooners,Defense,DT,1,65,Jackson
Oklahoma Sooners,Defense,RDE,1,32,Thomas
Oklahoma Sooners,Defense,WLB,1,10,Lewis
Oklahoma Sooners,Defense,MLB,1,11,McKinzie
Oklahoma Sooners,Defense,CHEET,1,5,Daniels
Oklahoma Sooners,Defense,LCB,1,4,Guillory
Oklahoma Sooners,Defense,SS,1,22,Bowen
Oklahoma Sooners,Defense,FS,1,3,Spears-Jennings
Oklahoma Sooners,Defense,RCB,1,9,Williams
Oklahoma Sooners,Special Teams,PT,1,43,Miller
Oklahoma Sooners,Special Teams,PK,1,29,Sandell
Oklahoma Sooners,Special Teams,KO,1,29,Sandell
Oklahoma Sooners,Special Teams,LS,1,49,Anderson
Oklahoma Sooners,Special Teams,H,1,87,Ulrich
Oklahoma Sooners,Special Teams,PR,1,5,Sategna III
Oklahoma Sooners,Special Teams,KR,1,0,Ott
Oklahoma State Cowboys,Offense,WR-X,1,2,Davis
Oklahoma State Cowboys,Offense,WR-Z,1,7,Rigby
Oklahoma State Cowboys,Offense,WR-SL,1,17,Freeman
Oklahoma State Cowboys,Offense,LT,1,69,Mafi
Oklahoma State Cowboys,Offense,LG,1,76,Schick
Oklahoma State Cowboys,Offense,C,1,51,Kawecki
Oklahoma State Cowboys,Offense,RG,1,75,Sanders
Oklahoma State Cowboys,Offense,RT,1,74,Seagren
Oklahoma State Cowboys,Offense,TE,1,82,Stewart
Oklahoma State Cowboys,Offense,QB,1,6,Flores
Oklahoma State Cowboys,Offense,RB,1,20,Fields Jr.
Oklahoma State Cowboys,Defense,DE,1,0,Charles
Oklahoma State Cowboys,Defense,NT,1,71,Kelley
Oklahoma State Cowboys,Defense,DT,1,99,Oates
Oklahoma State Cowboys,Defense,RUSH,1,4,Gregory
Oklahoma State Cowboys,Defense,WLB,1,5,McCoy Jr.
Oklahoma State Cowboys,Defense,MLB,1,6,Rawls
Oklahoma State Cowboys,Defense,LCB,1,3,Smith
Oklahoma State Cowboys,Defense,SS,1,32,McDaniel
Oklahoma State Cowboys,Defense,FS,1,8,Robertson
Oklahoma State Cowboys,Defense,RCB,1,10,Smith
Oklahoma State Cowboys,Defense,NB,1,23,Harris
Oklahoma State Cowboys,Special Teams,PT,1,90,Pahl
Oklahoma State Cowboys,Special Teams,PK,1,19,Ward
Oklahoma State Cowboys,Special Teams,KO,1,90,Pahl
Oklahoma State Cowboys,Special Teams,LS,1,57,Davenport
Oklahoma State Cowboys,Special Teams,H,1,90,Pahl
Oklahoma State Cowboys,Special Teams,PR,1,17,Freeman
Oklahoma State Cowboys,Special Teams,KR,1,17,Freeman
Old Dominion Monarchs,Offense,WR-X,1,6,Thomas
Old Dominion Monarchs,Offense,WR-Z,1,2,Brown III
Old Dominion Monarchs,Offense,WR-SL,1,7,Abdul-Rahim Gladding
Old Dominion Monarchs,Offense,LT,1,64,Barlev
Old Dominion Monarchs,Offense,LG,1,75,Grant
Old Dominion Monarchs,Offense,C,1,65,Joyce
Old Dominion Monarchs,Offense,RG,1,55,Woudsma
Old Dominion Monarchs,Offense,RT,1,58,Dubose-Bourne
Old Dominion Monarchs,Offense,TE,1,9,Butler
Old Dominion Monarchs,Offense,QB,1,1,Joseph
Old Dominion Monarchs,Offense,RB,1,5,James
Old Dominion Monarchs,Defense,LDE,1,43,Trinidad
Old Dominion Monarchs,Defense,NT,1,9,Lynch
Old Dominion Monarchs,Defense,RDE,1,90,Forbes
Old Dominion Monarchs,Defense,WLB,1,4,Mack Jr.
Old Dominion Monarchs,Defense,MLB,1,10,Naotala
Old Dominion Monarchs,Defense,SLB,1,34,Culbreath
Old Dominion Monarchs,Defense,LCB,1,8,Alisandro
Old Dominion Monarchs,Defense,SS,1,3,Easterly
Old Dominion Monarchs,Defense,FS,1,12,Carter
Old Dominion Monarchs,Defense,RCB,1,6,Frink
Old Dominion Monarchs,Defense,NB,1,2,Stiger
Old Dominion Monarchs,Special Teams,PT,1,96,Brandt
Old Dominion Monarchs,Special Teams,PK,1,94,Callaghan
Old Dominion Monarchs,Special Teams,KO,1,92,Hamel
Old Dominion Monarchs,Special Teams,LS,1,30,Durkin
Old Dominion Monarchs,Special Teams,H,1,96,Brandt
Old Dominion Monarchs,Special Teams,PR,1,3,Roche
Old Dominion Monarchs,Special Teams,KR,1,5,James
Mississippi Rebels,Offense,WR-X,1,1,Stribling
Mississippi Rebels,Offense,WR-Z,1,2,Wallace III
Mississippi Rebels,Offense,WR-SL,1,19,Lee
Mississippi Rebels,Offense,LT,1,61,Pounds
Mississippi Rebels,Offense,LG,1,51,Townsend
Mississippi Rebels,Offense,C,1,62,Sanders
Mississippi Rebels,Offense,RG,1,75,Kutas
Mississippi Rebels,Offense,RT,1,50,Williams
Mississippi Rebels,Offense,TE,1,8,Wright
Mississippi Rebels,Offense,QB,1,6,Chambliss
Mississippi Rebels,Offense,RB,1,5,Lacy
Mississippi Rebels,Defense,DE,1,5,Franklin
Mississippi Rebels,Defense,NT,1,52,Echoles
Mississippi Rebels,Defense,DT,1,51,Harris
Mississippi Rebels,Defense,BUCK,1,4,Perkins
Mississippi Rebels,Defense,WLB,1,30,Yates
Mississippi Rebels,Defense,MLB,1,6,Dottery
Mississippi Rebels,Defense,LCB,1,33,Kite
Mississippi Rebels,Defense,SS,1,14,Gushiken
Mississippi Rebels,Defense,FS,1,16,Williams Jr.
Mississippi Rebels,Defense,RCB,1,32,Graves Jr.
Mississippi Rebels,Defense,NB,1,11,Braxton
Mississippi Rebels,Special Teams,PT,1,44,Bird
Mississippi Rebels,Special Teams,PK,1,17,Carneiro
Mississippi Rebels,Special Teams,KO,1,17,Carneiro
Mississippi Rebels,Special Teams,LS,1,93,Short
Mississippi Rebels,Special Teams,H,1,44,Bird
Mississippi Rebels,Special Teams,PR,1,2,Wallace III
Mississippi Rebels,Special Teams,KR,1,14,Hartrup
Oregon Ducks,Offense,WR-X,1,4,Benson
Oregon Ducks,Offense,WR-Z,1,1,Moore
Oregon Ducks,Offense,WR-SL,1,2,Bryant Jr.
Oregon Ducks,Offense,LT,1,76,World
Oregon Ducks,Offense,LG,1,75,Pregnon
Oregon Ducks,Offense,C,1,72,Laloulu
Oregon Ducks,Offense,RG,1,74,Iuli
Oregon Ducks,Offense,RT,1,71,Harkey
Oregon Ducks,Offense,TE,1,18,Sadiq
Oregon Ducks,Offense,QB,1,5,Moore
Oregon Ducks,Offense,RB,1,6,Whittington
Oregon Ducks,Defense,DE,1,10,Uiagalelei
Oregon Ducks,Defense,NT,1,1,Alexander
Oregon Ducks,Defense,DT,1,52,Washington
Oregon Ducks,Defense,JACK,1,44,Tuioti
Oregon Ducks,Defense,MAC,1,28,Boettcher
Oregon Ducks,Defense,MONEY,1,54,Mixon
Oregon Ducks,Defense,LCB,1,7,Obidegwu
Oregon Ducks,Defense,SS,1,21,Flowers
Oregon Ducks,Defense,FS,1,31,Thieneman
Oregon Ducks,Defense,RCB,1,4,Finney Jr.
Oregon Ducks,Defense,NB,1,22,Canady
Oregon Ducks,Special Teams,PT,1,46,Ferguson-Reynolds
Oregon Ducks,Special Teams,PK,1,36,Sappington
Oregon Ducks,Special Teams,KO,1,36,Sappington
Oregon Ducks,Special Teams,LS,1,43,Basso
Oregon Ducks,Special Teams,H,1,46,Ferguson-Reynolds
Oregon Ducks,Special Teams,PR,1,2,Bryant Jr.
Oregon Ducks,Special Teams,KR,1,6,Whittington
Oregon State Beavers,Offense,WR-X,1,1,Wells Jr.
Oregon State Beavers,Offense,WR-Z,1,3,Reddicks
Oregon State Beavers,Offense,WR-SL,1,7,Walker
Oregon State Beavers,Offense,LT,1,69,Strand
Oregon State Beavers,Offense,LG,1,64,Berger
Oregon State Beavers,Offense,C,1,55,Wells
Oregon State Beavers,Offense,RG,1,78,Elu
Oregon State Beavers,Offense,RT,1,73,Morano
Oregon State Beavers,Offense,TE,1,8,Caufield
Oregon State Beavers,Offense,QB,1,6,Murphy
Oregon State Beavers,Offense,RB,1,0,Hankerson
Oregon State Beavers,Defense,LOLB,1,18,Wallin
Oregon State Beavers,Defense,NT,1,98,Collins
Oregon State Beavers,Defense,DT,1,59,Pome'e
Oregon State Beavers,Defense,ROLB,1,25,Taylor
Oregon State Beavers,Defense,WLB,1,7,Foster
Oregon State Beavers,Defense,MLB,1,2,Sullivan
Oregon State Beavers,Defense,LCB,1,8,Vadrawale III
Oregon State Beavers,Defense,SS,1,17,Thomas
Oregon State Beavers,Defense,FS,1,6,Patterson
Oregon State Beavers,Defense,RCB,1,22,Tucker
Oregon State Beavers,Defense,NB,1,0,Singleton
Oregon State Beavers,Special Teams,PT,1,38,Winsor
Oregon State Beavers,Special Teams,PK,1,28,Ojeda
Oregon State Beavers,Special Teams,KO,1,28,Ojeda
Oregon State Beavers,Special Teams,LS,1,48,Black
Oregon State Beavers,Special Teams,H,1,38,Winsor
Oregon State Beavers,Special Teams,PR,1,7,Walker
Oregon State Beavers,Special Teams,KR,1,1,Wells Jr.
Penn State Nittany Lions,Offense,WR-X,1,1,Hudson
Penn State Nittany Lions,Offense,WR-Z,1,5,Ross
Penn State Nittany Lions,Offense,WR-SL,1,8,Peña
Penn State Nittany Lions,Offense,LT,1,66,Shelton
Penn State Nittany Lions,Offense,LG,1,71,Ioane
Penn State Nittany Lions,Offense,C,1,53,Dawkins
Penn State Nittany Lions,Offense,RG,1,54,Shanahan Jr.
Penn State Nittany Lions,Offense,RT,1,72,Rucci
Penn State Nittany Lions,Offense,TE,1,16,Dinkins
Penn State Nittany Lions,Offense,QB,1,17,Grunkemeyer
Penn State Nittany Lions,Offense,RB,1,13,Allen
Penn State Nittany Lions,Defense,LDE,1,33,Dennis-Sutton
Penn State Nittany Lions,Defense,LDT,1,28,Durant
Penn State Nittany Lions,Defense,RDT,1,50,Ford Jr.
Penn State Nittany Lions,Defense,RDE,1,36,Fisher
Penn State Nittany Lions,Defense,WLB,1,0,DeLuca
Penn State Nittany Lions,Defense,MLB,1,24,Campbell
Penn State Nittany Lions,Defense,LCB,1,4,Harris
Penn State Nittany Lions,Defense,SS,1,6,Wheatley
Penn State Nittany Lions,Defense,FS,1,10,Lane
Penn State Nittany Lions,Defense,RCB,1,2,Collins
Penn State Nittany Lions,Defense,NB,1,7,Tracy
Penn State Nittany Lions,Special Teams,PT,1,99,Nwosu
Penn State Nittany Lions,Special Teams,PK,1,94,Barker
Penn State Nittany Lions,Special Teams,KO,1,99,Nwosu
Penn State Nittany Lions,Special Teams,LS,1,48,Duzansky
Penn State Nittany Lions,Special Teams,H,1,14,Thompson
Penn State Nittany Lions,Special Teams,PR,1,5,Ross
Penn State Nittany Lions,Special Teams,KR,1,16,Mack
Pittsburgh Panthers,Offense,WR-X,1,2,Johnson
Pittsburgh Panthers,Offense,WR-Z,1,3,Hicks
Pittsburgh Panthers,Offense,WR-SL,1,5,Williams Jr.
Pittsburgh Panthers,Offense,LT,1,78,Persi
Pittsburgh Panthers,Offense,LG,1,71,Carretta
Pittsburgh Panthers,Offense,C,1,56,Cooper
Pittsburgh Panthers,Offense,RG,1,55,Williams
Pittsburgh Panthers,Offense,RT,1,70,Baer
Pittsburgh Panthers,Offense,TE,1,87,Overman
Pittsburgh Panthers,Offense,QB,1,6,Heintschel
Pittsburgh Panthers,Offense,RB,1,0,Reid
Pittsburgh Panthers,Defense,LDE,1,2,Neal
Pittsburgh Panthers,Defense,LDT,1,95,Brewu
Pittsburgh Panthers,Defense,RDT,1,55,FitzSimmons
Pittsburgh Panthers,Defense,RDE,1,44,Scott
Pittsburgh Panthers,Defense,MONEY,1,3,Biles
Pittsburgh Panthers,Defense,MLB,1,0,Lovelace
Pittsburgh Panthers,Defense,STAR,1,9,Louis
Pittsburgh Panthers,Defense,LCB,1,8,Lynum
Pittsburgh Panthers,Defense,SS,1,12,Brookins
Pittsburgh Panthers,Defense,FS,1,7,McIntyre
Pittsburgh Panthers,Defense,RCB,1,15,Battle
Pittsburgh Panthers,Special Teams,PT,1,91,Junko
Pittsburgh Panthers,Special Teams,PK,1,93,Butkowski
Pittsburgh Panthers,Special Teams,KO,1,94,Carpenter
Pittsburgh Panthers,Special Teams,LS,1,47,Upadhyayula
Pittsburgh Panthers,Special Teams,H,1,91,Junko
Pittsburgh Panthers,Special Teams,PR,1,0,Reid
Pittsburgh Panthers,Special Teams,KR,1,2,Johnson
Purdue Boilermakers,Offense,WR-X,1,0,Tuggle
Purdue Boilermakers,Offense,WR-Z,1,13,Horton Jr.
Purdue Boilermakers,Offense,WR-SL,1,2,Jackson III
Purdue Boilermakers,Offense,LT,1,79,Tanona
Purdue Boilermakers,Offense,LG,1,74,St. John
Purdue Boilermakers,Offense,C,1,55,Joiner
Purdue Boilermakers,Offense,RG,1,58,Purvis
Purdue Boilermakers,Offense,RT,1,78,Coly
Purdue Boilermakers,Offense,TE,1,44,Moore
Purdue Boilermakers,Offense,QB,1,15,Browne
Purdue Boilermakers,Offense,RB,1,22,Harris
Purdue Boilermakers,Defense,DE,1,58,Ishmail
Purdue Boilermakers,Defense,NT,1,97,Harkless
Purdue Boilermakers,Defense,DT,1,40,Jeffries
Purdue Boilermakers,Defense,RUSH,1,91,Nunnally IV
Purdue Boilermakers,Defense,WLB,1,5,Correa
Purdue Boilermakers,Defense,MLB,1,16,Powell
Purdue Boilermakers,Defense,LCB,1,0,Grimes
Purdue Boilermakers,Defense,SS,1,9,Slusher
Purdue Boilermakers,Defense,FS,1,21,Ra-El
Purdue Boilermakers,Defense,RCB,1,4,Hines
Purdue Boilermakers,Defense,NB,1,1,Bradford
Purdue Boilermakers,Special Teams,PT,1,38,McCallister
Purdue Boilermakers,Special Teams,PK,1,35,Porath
Purdue Boilermakers,Special Teams,KO,1,93,Turner
Purdue Boilermakers,Special Teams,LS,1,46,Raab
Purdue Boilermakers,Special Teams,H,1,38,McCallister
Purdue Boilermakers,Special Teams,PR,1,2,Jackson III
Purdue Boilermakers,Special Teams,KR,1,2,Jackson III
Rice Owls,Offense,WR-X,1,81,Walker
Rice Owls,Offense,WR-Z,1,6,Dickmann
Rice Owls,Offense,WR-SL,1,1,Turner
Rice Owls,Offense,LT,1,53,Miller
Rice Owls,Offense,LG,1,55,Fehoko
Rice Owls,Offense,C,1,64,Stickle
Rice Owls,Offense,RG,1,50,Valent
Rice Owls,Offense,RT,1,60,Sullivan
Rice Owls,Offense,TE,1,49,Barnett
Rice Owls,Offense,QB,1,4,Jenkins
Rice Owls,Offense,RB,1,10,Jackson
Rice Owls,Defense,DE,1,8,Mutombo
Rice Owls,Defense,NT,1,96,Botts
Rice Owls,Defense,DT,1,75,Boenisch
Rice Owls,Defense,RUSH,1,26,Anyanwu
Rice Owls,Defense,WLB,1,3,Morris
Rice Owls,Defense,MLB,1,0,Awe
Rice Owls,Defense,VIPER,1,9,Stevenson
Rice Owls,Defense,LCB,1,5,Harper
Rice Owls,Defense,SS,1,4,Williams
Rice Owls,Defense,FS,1,29,Hook
Rice Owls,Defense,RCB,1,7,Porter
Rice Owls,Special Teams,PT,1,91,Bacchetta
Rice Owls,Special Teams,PK,1,28,Gota
Rice Owls,Special Teams,KO,1,28,Gota
Rice Owls,Special Teams,LS,1,48,Freeman
Rice Owls,Special Teams,H,1,91,Bacchetta
Rice Owls,Special Teams,PR,1,11,Thompson
Rice Owls,Special Teams,KR,1,10,Jackson
Rutgers Scarlet Knights,Offense,WR-X,1,8,Duff
Rutgers Scarlet Knights,Offense,WR-Z,1,9,Strong
Rutgers Scarlet Knights,Offense,WR-SL,1,0,Sheffield
Rutgers Scarlet Knights,Offense,LT,1,56,Needham
Rutgers Scarlet Knights,Offense,LG,1,65,Felter
Rutgers Scarlet Knights,Offense,C,1,59,Zilinskas
Rutgers Scarlet Knights,Offense,RG,1,69,Asamoah
Rutgers Scarlet Knights,Offense,RT,1,54,White
Rutgers Scarlet Knights,Offense,TE,1,12,Fletcher Jr.
Rutgers Scarlet Knights,Offense,QB,1,16,Kaliakmanis
Rutgers Scarlet Knights,Offense,RB,1,3,Raymond
Rutgers Scarlet Knights,Defense,LDE,1,99,O'Neill
Rutgers Scarlet Knights,Defense,NT,1,96,Griffin
Rutgers Scarlet Knights,Defense,DT,1,55,Angoy
Rutgers Scarlet Knights,Defense,RDE,1,1,Walker
Rutgers Scarlet Knights,Defense,WLB,1,6,Wright
Rutgers Scarlet Knights,Defense,MLB,1,8,Djabome
Rutgers Scarlet Knights,Defense,LCB,1,3,Mascoe
Rutgers Scarlet Knights,Defense,SS,1,9,Elad
Rutgers Scarlet Knights,Defense,FS,1,5,Sanders
Rutgers Scarlet Knights,Defense,RCB,1,10,Henderson
Rutgers Scarlet Knights,Defense,NB,1,7,Miller
Rutgers Scarlet Knights,Special Teams,PT,1,94,Anderson
Rutgers Scarlet Knights,Special Teams,PK,1,44,Patel
Rutgers Scarlet Knights,Special Teams,KO,1,93,Scullion
Rutgers Scarlet Knights,Special Teams,LS,1,99,O'Connor
Rutgers Scarlet Knights,Special Teams,H,1,94,Anderson
Rutgers Scarlet Knights,Special Teams,PR,1,0,Sheffield
Rutgers Scarlet Knights,Special Teams,KR,1,17,Black
Sam Houston Bearkats,Offense,WR-X,1,87,Reed
Sam Houston Bearkats,Offense,WR-Z,1,80,Burns Jr.
Sam Houston Bearkats,Offense,WR-SL,1,11,Phillips
Sam Houston Bearkats,Offense,LT,1,52,Eckardt
Sam Houston Bearkats,Offense,LG,1,54,Joseph
Sam Houston Bearkats,Offense,C,1,71,Dawn II
Sam Houston Bearkats,Offense,RG,1,70,Larson
Sam Houston Bearkats,Offense,RT,1,79,Dieterich
Sam Houston Bearkats,Offense,TE,1,12,Smith
Sam Houston Bearkats,Offense,QB,1,10,Watson
Sam Houston Bearkats,Offense,RB,1,22,McCaskill
Sam Houston Bearkats,Defense,DE,1,17,Eaton Jr.
Sam Houston Bearkats,Defense,NT,1,90,Jackson
Sam Houston Bearkats,Defense,DT,1,33,Lawton
Sam Houston Bearkats,Defense,EDGE,1,1,Diaz
Sam Houston Bearkats,Defense,WLB,1,6,Fish
Sam Houston Bearkats,Defense,MLB,1,30,Ford
Sam Houston Bearkats,Defense,LCB,1,0,Edwards Jr.
Sam Houston Bearkats,Defense,SS,1,3,Harris
Sam Houston Bearkats,Defense,FS,1,4,Scott
Sam Houston Bearkats,Defense,RCB,1,7,Allen
Sam Houston Bearkats,Defense,NB,1,2,Powell
Sam Houston Bearkats,Special Teams,PT,1,35,Gerrand
Sam Houston Bearkats,Special Teams,PK,1,49,Pavon
Sam Houston Bearkats,Special Teams,KO,1,49,Pavon
Sam Houston Bearkats,Special Teams,LS,1,46,Whitington
Sam Houston Bearkats,Special Teams,H,1,81,Ottomanelli
Sam Houston Bearkats,Special Teams,PR,1,7,Allen
Sam Houston Bearkats,Special Teams,KR,1,11,Phillips
San Diego State Aztecs,Offense,WR-X,1,14,Brown
San Diego State Aztecs,Offense,WR-Z,1,13,Acevedo
San Diego State Aztecs,Offense,WR-SL,1,2,Napier
San Diego State Aztecs,Offense,LT,1,70,Jones
San Diego State Aztecs,Offense,LG,1,76,Ellis
San Diego State Aztecs,Offense,C,1,63,Ulugalu-Maseuli
San Diego State Aztecs,Offense,RG,1,71,Kannike
San Diego State Aztecs,Offense,RT,1,78,Borjon
San Diego State Aztecs,Offense,TE,1,19,Adams
San Diego State Aztecs,Offense,QB,1,4,Denegal
San Diego State Aztecs,Offense,RB,1,7,Sutton
San Diego State Aztecs,Defense,LDE,1,44,King
San Diego State Aztecs,Defense,NT,1,90,Benjamin
San Diego State Aztecs,Defense,DT,1,55,Finau
San Diego State Aztecs,Defense,RDE,1,2,White
San Diego State Aztecs,Defense,WLB,1,12,Chambliss
San Diego State Aztecs,Defense,MLB,1,21,Letuli
San Diego State Aztecs,Defense,LCB,1,1,Johnson
San Diego State Aztecs,Defense,SS,1,9,Staley
San Diego State Aztecs,Defense,FS,1,26,McDougle
San Diego State Aztecs,Defense,RCB,1,0,Phillips
San Diego State Aztecs,Defense,NB,1,6,Butler
San Diego State Aztecs,Special Teams,PT,1,93,Green
San Diego State Aztecs,Special Teams,PK,1,11,Plascencia
San Diego State Aztecs,Special Teams,KO,1,11,Plascencia
San Diego State Aztecs,Special Teams,LS,1,50,Chavez
San Diego State Aztecs,Special Teams,H,1,39,Herranen
San Diego State Aztecs,Special Teams,PR,1,2,Napier
San Diego State Aztecs,Special Teams,KR,1,2,Napier
San Jose State Spartans,Offense,WR-X,1,1,Smith
San Jose State Spartans,Offense,WR-Z,1,4,Shoels
San Jose State Spartans,Offense,WR-SL,1,10,Scudero
San Jose State Spartans,Offense,LT,1,79,Lapuaho
San Jose State Spartans,Offense,LG,1,74,Nomani
San Jose State Spartans,Offense,C,1,75,Harbert
San Jose State Spartans,Offense,RG,1,62,Chen
San Jose State Spartans,Offense,RT,1,72,Hale
San Jose State Spartans,Offense,TE,1,85,Canaan
San Jose State Spartans,Offense,QB,1,5,Eget
San Jose State Spartans,Offense,RB,1,2,Radcliffe
San Jose State Spartans,Defense,LDE,1,91,Likio
San Jose State Spartans,Defense,NT,1,50,Faga
San Jose State Spartans,Defense,RDE,1,45,Taufatofua
San Jose State Spartans,Defense,OLB,1,4,Latu
San Jose State Spartans,Defense,WLB,1,9,McNeal-Franklin
San Jose State Spartans,Defense,MLB,1,1,Pollard
San Jose State Spartans,Defense,STAR,1,26,Powell
San Jose State Spartans,Defense,LCB,1,29,Thomas
San Jose State Spartans,Defense,SS,1,7,Apalit-Williams
San Jose State Spartans,Defense,FS,1,20,Revis
San Jose State Spartans,Defense,RCB,1,15,Bainer
San Jose State Spartans,Special Teams,PT,1,49,Carrizosa
San Jose State Spartans,Special Teams,PK,1,48,Lynch
San Jose State Spartans,Special Teams,KO,1,99,Brown
San Jose State Spartans,Special Teams,LS,1,44,Campos
San Jose State Spartans,Special Teams,H,1,49,Carrizosa
San Jose State Spartans,Special Teams,PR,1,14,Coleman
San Jose State Spartans,Special Teams,KR,1,0,Johnson
SMU Mustangs,Offense,WR-X,1,3,Brinson
SMU Mustangs,Offense,WR-Z,1,2,Hudson
SMU Mustangs,Offense,WR-SL,1,82,Maryland
SMU Mustangs,Offense,LT,1,54,Byrd
SMU Mustangs,Offense,LG,1,71,Parr
SMU Mustangs,Offense,C,1,64,Bates
SMU Mustangs,Offense,RG,1,63,Nichols
SMU Mustangs,Offense,RT,1,59,Williams
SMU Mustangs,Offense,TE,1,88,Hibner
SMU Mustangs,Offense,QB,1,7,Jennings
SMU Mustangs,Offense,RB,1,27,Harden
SMU Mustangs,Defense,LDE,1,9,Robertson
SMU Mustangs,Defense,LDT,1,6,M'ba
SMU Mustangs,Defense,RDT,1,4,Webb
SMU Mustangs,Defense,RDE,1,1,Smith
SMU Mustangs,Defense,WLB,1,54,Kilgore
SMU Mustangs,Defense,MLB,1,28,Booker
SMU Mustangs,Defense,LCB,1,0,Nettles
SMU Mustangs,Defense,SS,1,23,Nwokobia
SMU Mustangs,Defense,FS,1,3,Moses
SMU Mustangs,Defense,RCB,1,8,Barnes Jr.
SMU Mustangs,Defense,NB,1,7,Harmon
SMU Mustangs,Special Teams,PT,1,43,McSparron
SMU Mustangs,Special Teams,PK,1,95,Keltner
SMU Mustangs,Special Teams,KO,1,95,Keltner
SMU Mustangs,Special Teams,LS,1,48,Tribbett
SMU Mustangs,Special Teams,H,1,43,McSparron
SMU Mustangs,Special Teams,PR,1,8,Knight
SMU Mustangs,Special Teams,KR,1,13,Singleton
South Alabama Jaguars,Offense,WR-X,1,1,Voisin
South Alabama Jaguars,Offense,WR-Z,1,12,Jenkins
South Alabama Jaguars,Offense,WR-SL,1,11,Eager
South Alabama Jaguars,Offense,LT,1,79,Davis
South Alabama Jaguars,Offense,LG,1,57,Wiggins
South Alabama Jaguars,Offense,C,1,55,Preciado
South Alabama Jaguars,Offense,RG,1,70,Hale
South Alabama Jaguars,Offense,RT,1,72,Hubbard
South Alabama Jaguars,Offense,LTE,1,2,McCrumby
South Alabama Jaguars,Offense,RTE,1,82,Thomas
South Alabama Jaguars,Offense,QB,1,4,Davenport
South Alabama Jaguars,Offense,RB,1,3,Bullock
South Alabama Jaguars,Defense,DE,1,97,Thomas
South Alabama Jaguars,Defense,NT,1,45,Smith IV
South Alabama Jaguars,Defense,DT,1,18,Moss Jr.
South Alabama Jaguars,Defense,EDGE,1,20,Johnson Jr.
South Alabama Jaguars,Defense,WLB,1,28,McKenzie
South Alabama Jaguars,Defense,MLB,1,32,Myrick
South Alabama Jaguars,Defense,FCB,1,2,Henderson
South Alabama Jaguars,Defense,SS,1,0,Wallace Jr.
South Alabama Jaguars,Defense,FS,1,1,Miller
South Alabama Jaguars,Defense,BCB,1,6,Chandler
South Alabama Jaguars,Defense,NB,1,8,Harris
South Alabama Jaguars,Special Teams,PT,1,40,Pulkkinen
South Alabama Jaguars,Special Teams,PK,1,94,DiBoyan
South Alabama Jaguars,Special Teams,KO,1,94,DiBoyan
South Alabama Jaguars,Special Teams,LS,1,42,Zaccaro
South Alabama Jaguars,Special Teams,H,1,40,Pulkkinen
South Alabama Jaguars,Special Teams,PR,1,1,Voisin
South Alabama Jaguars,Special Teams,KR,1,21,Phillips
South Carolina Gamecocks,Offense,WR-X,1,8,Harbor
South Carolina Gamecocks,Offense,WR-Z,1,19,Jacobs
South Carolina Gamecocks,Offense,WR-SL,1,18,Rowe Jr.
South Carolina Gamecocks,Offense,LT,1,74,Thompson
South Carolina Gamecocks,Offense,LG,1,72,Sarratt Jr.
South Carolina Gamecocks,Offense,C,1,50,Stanley
South Carolina Gamecocks,Offense,RG,1,78,Baugh
South Carolina Gamecocks,Offense,RT,1,75,Henry
South Carolina Gamecocks,Offense,TE,1,87,Hunt
South Carolina Gamecocks,Offense,QB,1,16,Sellers
South Carolina Gamecocks,Offense,RB,1,1,Faison
South Carolina Gamecocks,Defense,LDE,1,6,Stewart
